REF_DATE,GEO,DGUID,Job tenure,Type of work,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2843461,8.4.1.1.5,9.3,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2843488,8.4.1.1.6,28.2,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2843542,8.4.1.1.7,3.7,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2843569,8.4.1.1.8,3.1,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2843596,8.4.1.1.9,0.7,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Males,15 years and over,Persons,249,thousands,3,v2843623,8.4.1.2.1,26.1,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2843758,8.4.1.2.2,8.6,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Males,25 years and over,Persons,249,thousands,3,v2843650,8.4.1.2.3,17.5,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2843677,8.4.1.2.4,12.2,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Males,45 years and over,Persons,249,thousands,3,v2843704,8.4.1.2.5,5.3,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2843731,8.4.1.2.6,15.1,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Males,55 years and over,Persons,249,thousands,3,v2843785,8.4.1.2.7,2.4,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2843812,8.4.1.2.8,2,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Males,65 years and over,Persons,249,thousands,3,v2843839,8.4.1.2.9,,x,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Females,15 years and over,Persons,249,thousands,3,v2843866,8.4.1.3.1,23.8,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2844001,8.4.1.3.2,9.4,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Females,25 years and over,Persons,249,thousands,3,v2843893,8.4.1.3.3,14.4,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2843920,8.4.1.3.4,10.4,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Females,45 years and over,Persons,249,thousands,3,v2843947,8.4.1.3.5,4,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2843974,8.4.1.3.6,13,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Females,55 years and over,Persons,249,thousands,3,v2844028,8.4.1.3.7,1.3,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2844055,8.4.1.3.8,1.1,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Both full and part-time employment,Females,65 years and over,Persons,249,thousands,3,v2844082,8.4.1.3.9,,x,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2843389,8.4.2.1.1,34.6,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2843524,8.4.2.1.2,8.6,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2843416,8.4.2.1.3,26.1,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2843443,8.4.2.1.4,19,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2843470,8.4.2.1.5,7.1,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2843497,8.4.2.1.6,23.7,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2843551,8.4.2.1.7,2.3,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2843578,8.4.2.1.8,2,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2843605,8.4.2.1.9,,x,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Males,15 years and over,Persons,249,thousands,3,v2843632,8.4.2.2.1,20.7,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2843767,8.4.2.2.2,5,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Males,25 years and over,Persons,249,thousands,3,v2843659,8.4.2.2.3,15.7,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2843686,8.4.2.2.4,11.2,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Males,45 years and over,Persons,249,thousands,3,v2843713,8.4.2.2.5,4.5,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2843740,8.4.2.2.6,13.9,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Males,55 years and over,Persons,249,thousands,3,v2843794,8.4.2.2.7,1.8,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2843821,8.4.2.2.8,1.6,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Males,65 years and over,Persons,249,thousands,3,v2843848,8.4.2.2.9,,x,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Females,15 years and over,Persons,249,thousands,3,v2843875,8.4.2.3.1,14,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2844010,8.4.2.3.2,3.6,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Females,25 years and over,Persons,249,thousands,3,v2843902,8.4.2.3.3,10.4,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2843929,8.4.2.3.4,7.8,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Females,45 years and over,Persons,249,thousands,3,v2843956,8.4.2.3.5,2.6,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2843983,8.4.2.3.6,9.8,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Females,55 years and over,Persons,249,thousands,3,v2844037,8.4.2.3.7,0.6,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2844064,8.4.2.3.8,,x,,,1
2018,Manitoba,2016A000246,7 to 12 months,Full-time employment,Females,65 years and over,Persons,249,thousands,3,v2844091,8.4.2.3.9,,x,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2843398,8.4.3.1.1,15.3,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2843533,8.4.3.1.2,9.4,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2843425,8.4.3.1.3,5.8,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2843452,8.4.3.1.4,3.7,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2843479,8.4.3.1.5,2.2,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2843506,8.4.3.1.6,4.5,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2843560,8.4.3.1.7,1.4,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2843587,8.4.3.1.8,1,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2843614,8.4.3.1.9,,x,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Males,15 years and over,Persons,249,thousands,3,v2843641,8.4.3.2.1,5.4,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2843776,8.4.3.2.2,3.6,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Males,25 years and over,Persons,249,thousands,3,v2843668,8.4.3.2.3,1.8,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2843695,8.4.3.2.4,1,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Males,45 years and over,Persons,249,thousands,3,v2843722,8.4.3.2.5,0.8,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2843749,8.4.3.2.6,1.2,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Males,55 years and over,Persons,249,thousands,3,v2843803,8.4.3.2.7,0.6,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2843830,8.4.3.2.8,,x,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Males,65 years and over,Persons,249,thousands,3,v2843857,8.4.3.2.9,,x,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Females,15 years and over,Persons,249,thousands,3,v2843884,8.4.3.3.1,9.9,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2844019,8.4.3.3.2,5.9,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Females,25 years and over,Persons,249,thousands,3,v2843911,8.4.3.3.3,4,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2843938,8.4.3.3.4,2.6,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Females,45 years and over,Persons,249,thousands,3,v2843965,8.4.3.3.5,1.4,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2843992,8.4.3.3.6,3.2,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Females,55 years and over,Persons,249,thousands,3,v2844046,8.4.3.3.7,0.8,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2844073,8.4.3.3.8,0.6,,,,1
2018,Manitoba,2016A000246,7 to 12 months,Part-time employment,Females,65 years and over,Persons,249,thousands,3,v2844100,8.4.3.3.9,,x,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2843381,8.5.1.1.1,194.4,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2843516,8.5.1.1.2,42.4,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2843408,8.5.1.1.3,152.1,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2843435,8.5.1.1.4,102,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2843462,8.5.1.1.5,50.1,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2843489,8.5.1.1.6,130,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2843543,8.5.1.1.7,22,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2843570,8.5.1.1.8,17.7,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2843597,8.5.1.1.9,4.3,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Males,15 years and over,Persons,249,thousands,3,v2843624,8.5.1.2.1,100,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2843759,8.5.1.2.2,20.7,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Males,25 years and over,Persons,249,thousands,3,v2843651,8.5.1.2.3,79.3,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2843678,8.5.1.2.4,52,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Males,45 years and over,Persons,249,thousands,3,v2843705,8.5.1.2.5,27.3,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2843732,8.5.1.2.6,66.9,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Males,55 years and over,Persons,249,thousands,3,v2843786,8.5.1.2.7,12.3,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2843813,8.5.1.2.8,9.7,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Males,65 years and over,Persons,249,thousands,3,v2843840,8.5.1.2.9,2.6,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Females,15 years and over,Persons,249,thousands,3,v2843867,8.5.1.3.1,94.5,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2844002,8.5.1.3.2,21.7,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Females,25 years and over,Persons,249,thousands,3,v2843894,8.5.1.3.3,72.8,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2843921,8.5.1.3.4,50,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Females,45 years and over,Persons,249,thousands,3,v2843948,8.5.1.3.5,22.8,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2843975,8.5.1.3.6,63.1,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Females,55 years and over,Persons,249,thousands,3,v2844029,8.5.1.3.7,9.7,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2844056,8.5.1.3.8,8,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Both full and part-time employment,Females,65 years and over,Persons,249,thousands,3,v2844083,8.5.1.3.9,1.7,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2843390,8.5.2.1.1,152.1,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2843525,8.5.2.1.2,23.4,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2843417,8.5.2.1.3,128.6,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2843444,8.5.2.1.4,89.6,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2843471,8.5.2.1.5,39.1,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2843498,8.5.2.1.6,113.5,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2843552,8.5.2.1.7,15.1,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2843579,8.5.2.1.8,13.1,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2843606,8.5.2.1.9,2,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Males,15 years and over,Persons,249,thousands,3,v2843633,8.5.2.2.1,85.7,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2843768,8.5.2.2.2,13.2,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Males,25 years and over,Persons,249,thousands,3,v2843660,8.5.2.2.3,72.4,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2843687,8.5.2.2.4,48.9,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Males,45 years and over,Persons,249,thousands,3,v2843714,8.5.2.2.5,23.5,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2843741,8.5.2.2.6,62.8,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Males,55 years and over,Persons,249,thousands,3,v2843795,8.5.2.2.7,9.6,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2843822,8.5.2.2.8,8.2,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Males,65 years and over,Persons,249,thousands,3,v2843849,8.5.2.2.9,1.4,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Females,15 years and over,Persons,249,thousands,3,v2843876,8.5.2.3.1,66.4,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2844011,8.5.2.3.2,10.2,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Females,25 years and over,Persons,249,thousands,3,v2843903,8.5.2.3.3,56.2,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2843930,8.5.2.3.4,40.7,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Females,45 years and over,Persons,249,thousands,3,v2843957,8.5.2.3.5,15.6,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2843984,8.5.2.3.6,50.7,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Females,55 years and over,Persons,249,thousands,3,v2844038,8.5.2.3.7,5.5,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2844065,8.5.2.3.8,4.9,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Full-time employment,Females,65 years and over,Persons,249,thousands,3,v2844092,8.5.2.3.9,0.6,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2843399,8.5.3.1.1,42.4,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2843534,8.5.3.1.2,18.9,,,,1
2018,Manitoba,2016A000246,13 to 60 months,Part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2843426,8.5.3.1.3,23.4,,,,1
